id,quality_score,content_integrity,content_ratio,content_length,one_sentence_description,content_type,business_sector,technical_content,information_density,content_quality,audience_level,commercial_bias,time_sensitivity,content_safety,educational_value,reasoning_indicators,pii_presence,regional_relevance,country_relevance,full_doc_lid_score,duplicate_count,full_doc_lid,minhash_cluster_size,gold_score,llm_educational_value,llm_content_quality,source
<urn:uuid:74f64c75-5748-4bbb-bcd5-612d9218eb18>,0.08,fragment,mostly_navigation,minimal,Fragment of a Swedish traffic or public transport map showing routes and a brief notice.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9951199889183044,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:6dab77b8-3aa5-4a15-97c2-7969ee2cdfd9>,0.14,fragment,mostly_navigation,minimal,Fragment of a Swedish sports results page showing dates and missing match details.,['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9810762405395508,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:d4c20e60-89ef-47c6-afe0-a7e3956f4ea7>,0.12,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport schedule for a route ending at Hallavadet.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9895292520523072,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:f7600881-d156-4000-a410-27e15b0999fd>,0.08,fragment,mostly_navigation,minimal,Fragmentary text listing dates and directions for a road trip to the Bors resecentrum.,['reference'],['hospitality_tourism'],['non_technical'],thin,poor,general,none,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.998766541481018,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:1caf75bd-5956-4562-847b-246e8848799e>,0.18,mostly_complete,mixed_content,minimal,Product page with metadata and a brief synopsis for the Swedish book 'Olofs dr6m'.,"['transactional', 'reference', 'structured_data']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9998630285263062,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:0c35fd6e-0cb4-4e96-87ed-41c65cc41a2a>,0.38,fragment,mostly_navigation,minimal,Administrative protocol from the Horby municipal building department regarding a technical committee meeting.,['procedural'],"['government_public', 'real_estate_construction']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9999663829803468,0.0,swe_Latn,2.0,0.8,0.1,0.8,extreme_sample_bottom
<urn:uuid:d0a8c008-1192-4df8-bd07-54561e3280ca>,0.18,fragment,mostly_navigation,minimal,Fragmentary list of Swedish sports clubs and division rankings for July 16-19.,['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.6416506171226501,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:b24cbb01-29b8-451f-949e-4d313a9d770a>,0.14,fragment,mixed_content,brief,"A collection of unrelated Swedish text fragments including a book description, shipping notices, and SEO spam.","['transactional', 'boilerplate', 'reference']","['media_entertainment', 'transportation_logistics', 'hospitality_tourism', 'retail_commerce', 'technology_software']",['non_technical'],thin,poor,general,heavy,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],1.0000097751617432,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:8ec9d173-d945-4531-a358-6110b7feb795>,0.18,fragment,mixed_content,minimal,Fragment of a Swedish public transport schedule listing dates of service and contact information.,"['structured_data', 'reference']","['transportation_logistics', 'government_public']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9980326890945436,0.0,swe_Latn,2.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:b7955638-b1af-4c82-b5e3-a09a96615286>,0.18,fragment,minimal_content,minimal,Repetitive list of event details for a Swedish pole vault championship.,['structured_data'],['media_entertainment'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9995937943458556,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:c77fd02c-6a03-4984-b0fa-5230a0c9f934>,0.18,fragment,minimal_content,minimal,Fragmented navigation links from a Swedish National Museum educational resource for classrooms.,['structured_data'],"['education_sector', 'government_public']",['non_technical'],empty,unacceptable,children,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9956828951835632,1.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:10bcdbe8-084c-45ef-9ded-2cbd324427d6>,0.08,fragment,mostly_navigation,brief,A fragmented collection of unrelated Swedish text snippets and links covering various topics.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,heavy,time_sensitive,nsfw,none,none,no_pii,"['european', 'north_american', 'middle_eastern']","['sweden', 'united_states', 'saudi_arabia', 'syria', 'libya']",0.9999027252197266,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:b6c2e3b1-1189-40a7-a8bc-22a9a995fb5b>,0.3,fragment,mostly_navigation,minimal,Header and footer information for a Swedish board meeting minutes document.,"['boilerplate', 'structured_data']",['government_public'],['non_technical'],empty,poor,general,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9632906317710876,0.0,swe_Latn,1.0,0.6,0.1,0.6,extreme_sample_bottom
<urn:uuid:4a4b25c8-33d4-4267-b923-47df0c19a77a>,0.18,fragment,minimal_content,minimal,Header and footer information from a 2024 archery competition results page.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9491884112358092,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:bec8edea-70b8-40da-92e8-70649c3dbece>,0.12,fragment,minimal_content,minimal,Fragment containing a Swedish route number and terminal name with date restrictions.,['structured_data'],['transportation_logistics'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.837956428527832,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:562409a5-b44b-45e6-83e0-2b79479b2d52>,0.3,fragment,mostly_navigation,minimal,Fragment from a real estate listing for a property in the Brf Odlingslunden development.,"['transactional', 'boilerplate']",['real_estate_construction'],['non_technical'],thin,poor,general,moderate,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9995391368865968,0.0,swe_Latn,1.0,0.6,0.1,0.6,extreme_sample_bottom
<urn:uuid:28c47d8c-1e56-41eb-b906-547b2f642d0d>,0.12,fragment,mostly_navigation,minimal,Fragmented official results page for the M6rksuggejakten 2010 cycling event in Sweden.,['structured_data'],['general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.8567884564399719,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:1df96ed9-d587-4483-915e-6b2d0f919a47>,0.18,fragment,minimal_content,minimal,Repeated headers from a Swedish financial report for the year 2017.,['structured_data'],['nonprofit_ngo'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9797791242599488,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:dc359fe6-67d1-432d-a302-fc3ee3456708>,0.22,fragment,mostly_navigation,minimal,A list of municipal districts in Sweden with some information about holiday schedules for 2020-2021.,['structured_data'],['government_public'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9923804998397828,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:2175077c-e872-4463-8c03-960ae23f734a>,0.08,fragment,mostly_navigation,minimal,Fragmentary calendar listing for Grevag,['structured_data'],['hospitality_tourism'],['non_technical'],thin,poor,general,minimal,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9564058184623718,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:1455e454-a75a-40bf-a394-e4a90368af00>,0.04,fragment,mostly_navigation,minimal,A fragmented list of Swedish street names and a park lot sign.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9941893815994264,0.0,swe_Latn,1.0,0.1,0.0,0.1,extreme_sample_bottom
<urn:uuid:a9c9974a-27d0-47ee-9738-ed7c71ff562e>,0.3399999999999999,fragment,mixed_content,minimal,Fragment containing a movie theater advertisement for food and a restaurant menu link.,['transactional'],"['media_entertainment', 'food_beverage_hospitality']",['non_technical'],thin,poor,general,pure_marketing,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],1.000009059906006,0.0,swe_Latn,1.0,0.7,0.1,0.7,extreme_sample_bottom
<urn:uuid:6181a0dc-fab5-4079-b189-49a0b7905767>,0.14,fragment,mixed_content,brief,A fragmented webpage offering downloads and purchasing options for a book about Georgia.,"['transactional', 'boilerplate']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,regularly_updating,safe,none,none,no_pii,"['european', 'russian_sphere']","['georgia', 'sweden']",0.9999159574508668,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:abfe2a18-1598-44f7-9048-6fa60b048444>,0.12,fragment,minimal_content,minimal,Fragment of a Swedish public transport schedule for Volvo IT bus route 23.,['structured_data'],['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9990861415863036,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:f18fe4e5-b5e6-4d35-a947-d5d2aa3a62f0>,0.22,fragment,mixed_content,minimal,Promotional text for a two-person outdoor massage spa at Argos.,['transactional'],['hospitality_tourism'],['non_technical'],thin,poor,general,pure_marketing,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9248422980308532,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:41d8307a-7144-49ed-91e9-67269aae9c1c>,0.14,mostly_complete,mixed_content,brief,"Swedish product listing for the crime novel ""Dansa min docka"" containing a plot summary and promotional blurbs.","['transactional', 'review_critique']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,nsfw,none,none,no_pii,['european'],['sweden'],1.0000070333480835,1.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:37296f77-543a-473a-8620-4293dff5b36c>,0.08,fragment,mostly_navigation,minimal,"Header fragment listing official results for the Matsboloppet event in Hedemora, Sweden.",['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9760368466377258,1.0,swe_Latn,2.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:c720b63e-eca0-44f1-b09b-09d7dc6a8697>,0.18,fragment,mixed_content,minimal,"Fragmented Swedish text containing metadata, download links, and brief descriptions for the book and film Alice in Wonderland.","['transactional', 'review_critique', 'structured_data']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,moderate,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9997579455375672,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:d51a54e1-786a-4809-abef-0c1076945090>,0.22,fragment,mixed_content,brief,Product listing and summaries for the children's book 'Piano on the room' by Juha Virta and Marika Maijala.,"['transactional', 'review_critique']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european'],"['sweden', 'finland']",0.9999709129333496,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:e100ba6a-8cba-4f76-a753-39421452536e>,0.18,fragment,mixed_content,brief,A collection of Swedish text snippets and links related to downloading books by Maria Montessori and other authors.,"['transactional', 'reference']","['retail_commerce', 'education_sector']",['non_technical'],thin,poor,general,heavy,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.9992414712905884,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:6305560f-596b-4c46-944a-d2568b26d3b3>,0.12,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport schedule listing stops between Hjalmar Brantingsplatsen and Angered Centrum.,['structured_data'],['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9755404591560364,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:b61aa01e-cc41-42ae-82f7-0f20dc5baf6a>,0.18,fragment,mixed_content,brief,Product listing and download page for the Swedish role-playing game adventure module Ormgudens dal.,"['transactional', 'reference']","['gaming_industry', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.999969720840454,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:8f0f99e5-dfa8-427f-b2e0-c968e3e3a540>,0.24,mostly_complete,mixed_content,brief,"Product listing for a children's book containing a synopsis, metadata, and unrelated text fragments.","['transactional', 'review_critique']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.3,0.2,0.3,extreme_sample_bottom
<urn:uuid:847ef1bd-eb80-4802-a042-89de13dd626c>,0.12,fragment,minimal_content,minimal,Repetitive header and footer blocks from a Swedish construction or design order form.,"['boilerplate', 'transactional']","['real_estate_construction', 'food_beverage_hospitality']",['non_technical'],empty,poor,general,minimal,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9746377468109132,0.0,swe_Latn,2.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:b42be86d-5dc2-431c-b325-d71ae71220cd>,0.18,fragment,minimal_content,minimal,Fragment containing a product identifier for an oil cooler and construction drawing notes.,"['technical_documentation', 'specification_standard']","['manufacturing_industrial', 'energy_utilities']",['engineering'],thin,poor,expert,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9999998807907104,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:ae2918fc-0694-4524-8a5f-2a86dda14a75>,0.24,fragment,mixed_content,brief,Fragmented description of an introductory HTML and CSS textbook mixed with unrelated promotional text.,"['transactional', 'boilerplate', 'review_critique']","['technology_software', 'education_sector', 'retail_commerce', 'financial_services', 'media_entertainment']",['basic_technical'],thin,poor,beginner,heavy,slowly_changing,safe,minimal,none,no_pii,['european'],['sweden'],1.0000088214874268,2.0,swe_Latn,1.0,0.3,0.2,0.3,extreme_sample_bottom
<urn:uuid:4fd53067-c7fc-4673-a1c1-6bd86fe9d324>,0.22,fragment,mostly_navigation,minimal,Financial report header for the Swedish volleyball club Veddige Varberg Volleybollklubb for the year 2019.,['structured_data'],"['media_entertainment', 'nonprofit_ngo']",['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.8414741158485413,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:43e327c5-32c4-4150-ba87-9ad5cfa5e2e7>,0.28,mostly_complete,mixed_content,moderate,"A compilation of catalog entries, reviews, and descriptions for the archaeological essay collection 'Skrvor av 1900-tal'.","['reference', 'review_critique', 'transactional', 'structured_data']","['academic_research', 'retail_commerce', 'education_sector']",['non_technical'],thin,poor,general,moderate,slowly_changing,safe,minimal,none,no_pii,['european'],['sweden'],0.9999051094055176,0.0,swe_Latn,1.0,0.4,0.2,0.4,extreme_sample_bottom
<urn:uuid:57eca434-3c2f-4c9d-b56a-adebf8908cae>,0.18,fragment,mixed_content,minimal,Fragment of a Swedish public transport schedule showing connections between Nordens Ark and Trollhtta resecentrum.,"['structured_data', 'reference']","['transportation_logistics', 'government_public']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9974419474601746,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
